artiste,element,genre,style,source,stream,date,spotify,cover,discogs,etat,match,titleDiscogs
"Sleep","The Sciences","Metal","Doom Metal, Stoner Rock","http://www.heavyblogisheavy.com/2018/04/27/sleep-the-sciences/","","X","spotify:album:6X0ErPKlQAxQDhWKNprz7u","https://img.discogs.com/E5ID14cW7xQWG9CLXESrUwBYL7w=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11893131-1526905067-7433.jpeg.jpg","https://www.discogs.com//Sleep-The-Sciences/master/1351300","2","1.0","Sleep - The Sciences"
"FLEURETY","The White Death","Metal","Black Metal","https://www.coreandco.fr/chroniques/fleurety-the-white-death-6429.html","","X","spotify:album:2TiguUEt97C25L0E2Kx6b2","https://img.discogs.com/fjjKNm9sDFvIw2poT4JPpThK6TU=/fit-in/600x544/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11088282-1566941608-5943.jpeg.jpg","https://www.discogs.com//Fleurety-The-White-Death/master/1261627","2","1.0","Fleurety - The White Death"
"DRH","Thin Ice","Rock","","http://www.auxportesdumetal.com/reviews/DRH/drh-thinice.html","","X","spotify:album:1jGkglIXCZDTBi0FxJXUBZ","https://img.discogs.com/jOyfzXHpQHbQMk0lzRk_kkXlCw0=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13561943-1556550483-6284.jpeg.jpg","https://www.discogs.com//DRH-Thin-Ice/release/13561943","2","1.0","DRH - Thin Ice"
"Schammasch","Triangle","Metal","Black Metal, Avantgarde","http://www.auxportesdumetal.com/reviews/Schammasch/schammasch-triangle.html","","X","spotify:album:08pUbf5AYJ38OpjpPKoXpr","https://img.discogs.com/3bn2YPxmCkPiDAgxXSBvtMQvhFU=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8452984-1461913086-2131.jpeg.jpg","https://www.discogs.com//Schammasch-Triangle/master/1000858","2","1.0","Schammasch - Triangle"
"Entropia","Vacuum","Metal","Progressive Metal, Psychedelic Rock, Post-Metal","","","X","spotify:album:5wMf9nNBCbaCTHWW55vxDE","https://img.discogs.com/nvX9J_Dj304dc2IG9CrKz3Kg9D4=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12617156-1628441242-8765.jpeg.jpg","https://www.discogs.com//Entropia-Vacuum/master/1476138","2","0.8947368421052632","Entropia (8) - Vacuum"
"Pénitence Onirique","Vestige","Metal","Black Metal","https://www.coreandco.fr/chroniques/penitence-onirique-vestige-7508.html","","2020-01-20","spotify:album:7bg58V9mHMZgIJjYaw7XvT","https://img.discogs.com/YbA-krp_5WHJg868sV3gsia8Z6I=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14488066-1575553045-4087.jpeg.jpg","https://www.discogs.com//P%C3%A9nitence-Onirique-Vestige/master/1662203","2","0.9824561403508771","Pénitence Onirique* - Vestige"
"More of the Same Old Days","Wanderers","Jazz","Big Band, Swing, Dixieland, Ragtime","","https://motsod.bandcamp.com/album/wanderers","X","spotify:album:6JF1aEZuXMtucKo07pyarT","https://img.discogs.com/bgzmeMLTgsFKHdSKJsCMW4wn0lg=/fit-in/600x300/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14905802-1583828577-2655.jpeg.jpg","https://www.discogs.com//Various-The-Cradle-Of-Jazz/release/14357643","2","0.4","Various - The Cradle Of Jazz"
"Spectral Lore/Mare Cognitum","Wanderers : Astrology Of The Nine","Metal","Atmospheric Black Metal","http://www.auxportesdumetal.com/reviews/SpectralLore/spectralloremarecognitum-wanderersastrologyofthenine.html","","2020-06-25","","https://img.discogs.com/ozf8M0PbrGY0VCJzPniP_aVJiGY=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14922250-1584134943-7963.jpeg.jpg","https://www.discogs.com//Spectral-Lore-Mare-Cognitum-Wanderers-Astrology-Of-The-Nine/release/14922250","2","0.9763779527559056","Spectral Lore / Mare Cognitum - Wanderers: Astrology Of The Nine"
"Blood Incantation","Starspawn","Metal","Death Metal","https://www.thrashocore.com/chroniques/chronique/6748-blood-incantation-starspawn-2016-chronique.html","","2021-05-27","spotify:album:4PXg0mjX9EXJkBORCmK5Rd","https://img.discogs.com/znNqZua7VJSpNaBSqQo36fkL1iw=/fit-in/600x591/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-8843194-1469933703-5154.jpeg.jpg","https://www.discogs.com//master/1036234-Blood-Incantation-Starspawn","2","1.0","Blood Incantation - Starspawn"
"Cara Neir","Phase Out","Metal","Black Metal, Post-Hardcore","https://www.eklektik-rock.com/2021/03/cara-neir-phase-out/","https://caraneir.bandcamp.com/album/phase-out","2021-05-27","spotify:album:53g0bHM3a8HyvjjyAy9uEQ","https://img.discogs.com/LwtsiZUccHHwDsvoMUOMBmGbiLM=/fit-in/600x589/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-17564617-1614170953-1434.jpeg.jpg","https://www.discogs.com//Cara-Neir-Phase-Out/master/1994470","2","1.0","Cara Neir - Phase Out"
"Chapel Of Disease","…And As We Have Seen The Storm, We Have Embraced The Eye","Metal","Death Metal","https://www.thrashocore.com/chroniques/chronique/8238-chapel-of-disease-and-as-we-have-seen-the-storm-we-have-embraced-the-eye-2018-chronique.html","","2021-05-27","spotify:album:7cye2BphSsKue2ug5FymzI","https://img.discogs.com/vpkD5Rh8rqUlvJka_f0yXtdE7-s=/fit-in/600x604/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12850092-1546349412-6461.jpeg.jpg","https://www.discogs.com//Chapel-Of-Disease-And-As-We-Have-Seen-The-Storm-We-Have-Embraced-The-Eye/master/1464503","2","0.974025974025974","Chapel Of Disease - ...And As We Have Seen The Storm, We Have Embraced The Eye"
"Dodecahedron","Kwintessens","Metal","Black Metal","http://www.metalorgie.com/groupe/Dodecahedron","","","spotify:album:4fzqMZL3CNsKwiECMf2xZK","https://img.discogs.com/0EjS2XJcwgfdXTlkiE-lPwXtSXA=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9976180-1489526323-2267.jpeg.jpg","https://www.discogs.com//Dodecahedron-Kwintessens/master/1149618","2","1.0","Dodecahedron - Kwintessens"
"ESOCTRILIHUM","The Telluric Ashes of the Ö Vrth Immemorial Gods","Metal","Black Metal, Death Metal, Progressive Metal, Atmospheric Black Metal","https://i-voidhangerrecords.bandcamp.com/album/the-telluric-ashes-of-the-o-vrth-immemorial-gods","https://i-voidhangerrecords.bandcamp.com/album/the-telluric-ashes-of-the-o-vrth-immemorial-gods","2020-01-20","spotify:album:6QCqcNfXnKeCe4MG2EYjM2","https://img.discogs.com/TvTqNA3M5mgRMVCWlYhCjPHdjg4=/fit-in/600x826/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13670675-1558701778-8580.jpeg.jpg","https://www.discogs.com//Esoctrilihum-The-Telluric-Ashes-Of-The-O-Vrth-Immemorial-Gods/master/1561839","2","1.0","Esoctrilihum - The Telluric Ashes Of The Ö Vrth Immemorial Gods"
"Kaatayra","Toda História pela Frente","Metal","Black Metal","https://kaatayra.bandcamp.com/album/toda-hist-ria-pela-frente","https://kaatayra.bandcamp.com/album/toda-hist-ria-pela-frente","2021-05-27","spotify:album:36kToN6JoH7DL2gVVppAnL","https://img.discogs.com/qOBP2cgOh3IWCd524j6WxA3fxEg=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-15869355-1599295207-2121.jpeg.jpg","https://www.discogs.com//Kaatayra-Toda-Hist%C3%B3ria-Pela-Frente/master/1835560","2","1.0","Kaatayra - Toda História Pela Frente"
"Bríi","Sem Propósito","Electronic, Metal","Black Metal, Avantgarde","https://brii.bandcamp.com/album/sem-prop-sito","https://brii.bandcamp.com/album/sem-prop-sito","2021-05-27","spotify:album:5ybbeMw6GISawROcql53Mp","https://img.discogs.com/8Nh7bTn8oIjIPPpnsFlHZlCs4h8=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-20400697-1633364813-8810.jpeg.jpg","https://www.discogs.com//Br%C3%ADi-Sem-Prop%C3%B3sito/master/2317384","2","1.0","Bríi - Sem Propósito"
"Step In Fluid","Back in Business","Metal, Jazz","Progressive Metal, Fusion","https://www.coreandco.fr/chroniques/step-in-fluid-back-in-business-7143.html","","2020-01-20","spotify:album:6Tzp4N7B4AbTkcSWVdmFFu","https://img.discogs.com/MMqpxihEFJt6xHyFRs4N6JQB7T0=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13726084-1559834502-6404.jpeg.jpg","https://www.discogs.com//Step-In-Fluid-Back-In-Business/master/1816028","2","1.0","Step In Fluid - Back In Business"
"Omar A. Rodriguez-Lopez","Azul Mis Denties","Pop#TODO","Barré#TODO","http://www.xsilence.net/disque-10510.htm","","X","","","","2","0",""
"Ulver","Flowers of Evil","Electronic, Rock","Synthwave, Synth-pop, Psychedelic Rock, Indie Rock","https://www.coreandco.fr/chroniques/ulver-flowers-of-evil-7933.html","","2021-05-27","spotify:album:0VYuTYQPftcTUmq2ehYlzV","https://img.discogs.com/Y8SZwxF265tYxQlCEpVfBcRwCwQ=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-18016405-1616758515-1984.jpeg.jpg","https://www.discogs.com//master/1795238-Ulver-Flowers-Of-Evil","2","1.0","Ulver - Flowers Of Evil"
"LOUBOK","Johnny Tchekhova","Punk, Pop","Post-Punk, New Wave","http://www.xsilence.net/disque-11251.htm","https://johnnytchekhova.bandcamp.com/album/loubok","2020-01-20","spotify:album:5gRW0szqa7PkNA3v6aEoOb","https://img.discogs.com/eQWLaujlCn7qdUXMiBEcPGl-SnQ=/fit-in/600x599/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-14769107-1581243290-9663.jpeg.jpg","https://www.discogs.com//Johnny-Tchekhova-Loubok/release/14769107","2","0.64","Johnny Tchekhova - Loubok"
"Drive with a dead girl","Reign Falls","Punk","Post-Punk, Alternative Rock, Shoegaze, Coldwave","http://www.perteetfracas.org/zine/kros2018/kros_d/drive_with_a_dead_girl_reign_falls.htm","https://drivewithadeadgirl.bandcamp.com/album/reign-falls","X","","https://img.discogs.com/gC-804Oo-_4OIqpY5gHNf6ZwXDM=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-10259060-1494252800-2978.png.jpg","https://www.discogs.com//Drive-With-A-Dead-Girl-Reign-Falls/master/1596445","2","1.0","Drive With A Dead Girl - Reign Falls"
"Soldat Hans","Es Taut","Metal, Folk, World, & Country","Experimental, Folk, Fado, Lounge, Doom Metal","http://www.auxportesdumetal.com/reviews/SoldatHans/soldathans-estaut.html","","X","spotify:album:1A1qNDNcz7142uqFYqKEoq","https://img.discogs.com/fhrUqre9KsS_N1fxzgZi3JSPQg8=/fit-in/600x594/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11950964-1525339338-6563.jpeg.jpg","https://www.discogs.com//Soldat-Hans-es-taut/master/1357859","2","1.0","Soldat Hans - es taut"
"Gsybe","Luciferian Towers","Post#TODO","Rock#TODO","","","X","","","","2","0",""
"The Sound","From The Lion's Mouth","Punk","Post-Punk, New Wave","","","X","spotify:album:2neFxutkHmjJ8jVAXcXynI","https://img.discogs.com/ZM0WuiXeEnbWgacJdzfrS-CoNpM=/fit-in/600x609/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-5662688-1399309703-7406.jpeg.jpg","https://www.discogs.com//master/23556-The-Sound-From-The-Lions-Mouth","2","0.927536231884058","The Sound (2) - From The Lions Mouth"
"Bark Psychosis","Hex","Rock","Experimental, Post Rock","http://www.xsilence.net/disque-1823.htm","","X","spotify:album:7j98uMKCZuBQU1SPcrQAxP","https://img.discogs.com/LzFK08iGXUd8wxumTxgsN5qJw0E=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-97267-1575243879-6213.jpeg.jpg","https://www.discogs.com//Bark-Psychosis-Hex/master/12315","2","1.0","Bark Psychosis - Hex"
"Menomena","I am the fun blame monster","Rock","Indie Rock","https://www.gutsofdarkness.com/god/objet.php?objet=9794","","X","spotify:album:2wi8wJPFkSVrXe4riTbk95","https://img.discogs.com/OenNBlOYT5CbtXNS6bt51AX9jCc=/fit-in/600x514/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-435952-1306525926.jpeg.jpg","https://www.discogs.com//Menomena-I-Am-The-Fun-Blame-Monster/master/161767","2","1.0","Menomena - I Am The Fun Blame Monster"
"Mogwai","Young Team","Rock","Post Rock, Noise","http://www.gutsofdarkness.com/god/objet.php?objet=5021","","X","spotify:album:0qXr1kAu0GXoFoa55MbrLK","https://img.discogs.com/qWwAfxGGH6Hvjz1fTbNc6CNJv4A=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-28314-1579797302-9441.jpeg.jpg","https://www.discogs.com//Mogwai-Young-Team/master/18165","2","1.0","Mogwai - Young Team"
"Oieaux Tempeete","AL-'AN ! الآن (And Your Night Is Your Shadow — a Fairy-Tale Piece of Land to Make Our Dreams)","PostRock#TODO","X#TODO","http://www.metalorgie.com/groupe/Oiseaux-Tempete","","X","","","","2","0",""
"Féroces","Joséphine","Rock","Post Rock","http://fp.nightfall.fr/index_9064_froces-juliette.html","","X","spotify:album:7nT8os5vyfyWfx7Go0egVC","https://img.discogs.com/f8TCyL117RNNmBrd9PXkKN4TR7w=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-13024873-1546692683-5387.jpeg.jpg","https://www.discogs.com//F%C3%A9roces-Jos%C3%A9phine/master/1573405","2","1.0","Féroces - Joséphine"
"Féroces","Juliette","Rock","Post Rock","http://fp.nightfall.fr/index_9064_froces-juliette.html","","X","spotify:album:591bkJbqTAGNtf7XYecw3F","https://img.discogs.com/fb8mi8dWh5uKZTiBxELBVVLpihk=/fit-in/600x450/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9081964-1522365781-7176.jpeg.jpg","https://www.discogs.com//F%C3%A9roces-Juliette/master/1072844","2","1.0","Féroces - Juliette"
"Féroces","Paul","Rock","Post Rock","http://fp.nightfall.fr/index_13212_froces-paul.html","","X","spotify:album:48bkakQYVfiyPgAnjNTBJp","https://img.discogs.com/bzegO5rNs99AtqWkALu2Tf5GERE=/fit-in/600x603/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-6139849-1412067328-7068.jpeg.jpg","https://www.discogs.com//F%C3%A9roces-Paul/release/16122189","2","1.0","Féroces - Paul"
"Les Discrets","Predateurs","Rock","Avantgarde, Shoegaze","http://fp.nightfall.fr/index_10662_les-discrets-predateurs.html","","X","spotify:album:34a0iwnTZ7K88zzmFfzlXS","https://img.discogs.com/Lp5qyBa02BBq8L7OrqaJOaG9jtA=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-10162236-1492698297-7296.jpeg.jpg","https://www.discogs.com//Les-Discrets-Pr%C3%A9dateurs-/master/1169798","2","0.9411764705882353","Les Discrets - Prédateurs "
"Oieaux Tempeete","Tarab","PostRock#TODO","X#TODO","","","X","","","","2","0",""
"Oieaux Tempeete","Utopya","PostRock#TODO","X#TODO","http://www.metalorgie.com/groupe/Oiseaux-Tempete","","X","","","","2","0",""
"Féroces","Victor","Rock","Post Rock","http://fp.nightfall.fr/index_9064_froces-juliette.html","","X","spotify:album:7GM4464xTIlLkDB9sPRyiA","https://img.discogs.com/dTAjNNwzhadAVFZz3Bt1RFaMN2Y=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11192923-1511607663-4954.jpeg.jpg","https://www.discogs.com//F%C3%A9roces-Victor/master/1285054","2","1.0","Féroces - Victor"
"Planes mistaken For stars","Prey","Rock","","http://www.coreandco.fr/chroniques/planes-mistaken-for-stars-prey-5958.html","","X","spotify:album:5XAvsY5SyGg2pvWJMflTWk","https://img.discogs.com/LBlarnQuuiRHgiB3JJH6iLQucp4=/fit-in/500x500/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9195412-1476462057-5755.jpeg.jpg","https://www.discogs.com//Planes-Mistaken-For-Stars-Prey/master/1073932","2","1.0","Planes Mistaken For Stars - Prey"
"Birds In Row","We Already Lost The World","Punk","Punk, Hardcore","","https://birdsinrow.bandcamp.com/album/we-already-lost-the-world","X","spotify:album:0jCpN5ObSWBRhHnz02xKqy","https://img.discogs.com/l_3mXgF_PRQLoIjo28ELfeGBxEs=/fit-in/600x609/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-12249887-1531417142-4701.jpeg.jpg","https://www.discogs.com//Birds-In-Row-We-Already-Lost-The-World/master/1392008","2","1.0","Birds In Row - We Already Lost The World"
"Jeanne","I","Folk, World, & Country","Country","http://www.metalorgie.com/groupe/Jeanne","https://jeanneskramz.bandcamp.com/album/i","X","spotify:album:0P0Ski1xVhFr3NTVXSqwij","https://img.discogs.com/begfFR37YPG1N2WjbygteDtff0Q=/fit-in/400x388/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-10519118-1499363776-4339.jpeg.jpg","https://www.discogs.com//Jeanne-Pruett-Ive-Taken/master/1180088","2","0.5555555555555556","Jeanne Pruett - I've Taken"
"MASSA NERA","Los Pensamientos De una Cara Palida","Punk","Emo, Hardcore","","https://massanera.bandcamp.com/album/los-pensamientos-de-una-cara-palida","X","spotify:album:43fNM8CwpNZtdnpFZy6QzO","https://img.discogs.com/SirkXAnc1oN1zSPumCjoFmawm2w=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-11305337-1513837477-6423.jpeg.jpg","https://www.discogs.com//massa-nera-Los-Pensamientos-De-una-Cara-Palida/master/1289313","2","1.0","massa nera - Los Pensamientos De una Cara Palida"
"Shizune","Le Voyageur Imprudent","Punk","Emo, Punk, Hardcore","https://www.thrashocore.com/chroniques/chronique/6584-shizune-le-voyageur-imprudent-2015-chronique.html","","2020-01-20","spotify:album:2gZpqvmLdZ2vWEsnrJsHaw","https://img.discogs.com/WrpkAGcpfVcoLdUO3jDQwxu8bWg=/fit-in/600x614/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-6810210-1427105604-5338.jpeg.jpg","https://www.discogs.com//Shizune-Le-Voyageur-Imprudent/master/817886","2","1.0","Shizune - Le Voyageur Imprudent"
"Shizune","CHEAT DEATH, LIVE DEAD!","Punk","Emo, Hardcore","","https://shizune.bandcamp.com/","X","spotify:album:1NsDHmohN8zyuwruHAjD56","https://img.discogs.com/ZKrJcYKlqsAHuxH_lASO6WOoUMM=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9860517-1487524117-3955.jpeg.jpg","https://www.discogs.com//Sssshizune-Cheat-Death-Live-Dead/master/1187229","2","0.9428571428571428","Sssshizune* - Cheat Death, Live Dead!"
"The Cure","Pornography","Rock","New Wave, Goth Rock","http://www.eklektik-rock.com/2006/07/the-cure-pornography/","","X","spotify:album:33TDfmEXufojT6jxgb3BTK","https://img.discogs.com/xbpK5SDrzoFjGFEXtfVgcAIogQY=/fit-in/588x587/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-1715764-1392078724-3399.jpeg.jpg","https://www.discogs.com//master/20238-The-Cure-Pornography","2","1.0","The Cure - Pornography"
"Viva Belgrado","Flores Carne","Rock","","http://www.eklektik-rock.com/2015/01/viva-belgrado-flores-carne/","","X","spotify:album:0olTWVkiH8x6NWSvMOyYzU","https://img.discogs.com/mk2gMsHy1BH162CB5Aq8Bwo2s-0=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-6775576-1435404493-7450.jpeg.jpg","https://www.discogs.com//Viva-Belgrado-Flores-Carne/master/809594","2","0.9824561403508771","Viva Belgrado - Flores, Carne"
"Idles","Brutalism","Punk","Alternative Rock, Punk","http://www.heavyblogisheavy.com/2017/02/27/idles-brutalism/","","X","spotify:album:3VrfVLndSkH81aE4CqivdI","https://img.discogs.com/S0b9NsY0RpdqlyY6mNAGbjGsGcY=/fit-in/600x588/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-9938340-1488881288-1950.jpeg.jpg","https://www.discogs.com//Idles-Brutalism/master/1160857","2","1.0","Idles - Brutalism"
"Nesseria","Cette Erosion de Nous Même","Punk","Emo, Post-Hardcore, Hardcore","http://www.eklektik-rock.com/2017/10/nesseria-cette-erosion-de-nous-memes/","https://nesseria.bandcamp.com/album/cette-rosion-de-nous-m-mes","X","spotify:album:0jVXL4A1QoaFluwNDaBThA","https://img.discogs.com/Zzx8cTA5EvaRtPZ756he55TGBlU=/fit-in/600x600/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-10963254-1507301669-5531.jpeg.jpg","https://www.discogs.com//Nesseria-Cette-%C3%A9rosion-de-Nous-m%C3%AAmes/master/1282011","2","0.9090909090909091","Nesseria - Cette érosion de Nous-mêmes"
"Couch Slut","Contempt","Punk","Post-Hardcore, Noise","http://www.heavyblogisheavy.com/2017/07/17/couch-slut-contempt/","","X","spotify:album:7yHBHBB5bS1YsTLU4fRyx1","https://img.discogs.com/z9iMFjS1p4G6y_Ulj3oMKrYlQi8=/fit-in/600x594/filters:strip_icc():format(jpeg):mode_rgb():quality(90)/discogs-images/R-10656904-1533529435-8716.jpeg.jpg","https://www.discogs.com//Couch-Slut-Contempt/master/1218901","2","1.0","Couch Slut - Contempt"
